0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
K2U0007,K2U0015,K2U0003,K2U0013,K2U0005,K2U0014,K2U0002,K2U0005,K1U0011,K1U0014,K1U0009,K2U0001,K2U0011,K2U0007,K2U0006,K2U0004,K1U0019,K1U0002,K2U0006,K2U0003,K1U0002,K2U0016,K2U0016,K2U0001,K1U0014,,,,,,,,,,,,,,,
K1U0002,K2U0010,K2U0014,K2U0012,K1U0018,K2U0019,K2U0016,K1U0003,K1U0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0016,K1U0005,K1U0002,K1U0017,K2U0013,K1U0012,K1U0010,K2U0014,K1U0015,K1U0011,K2U0009,K1U0010,K1U0006,K1U0014,K2U0008,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0015,K2U0010,K2U0002,K2U0014,K1U0018,K2U0019,K1U0004,K2U0016,K1U0017,K1U0012,K1U0020,K1U0005,K1U0008,K2U0013,K2U0007,K2U0003,K1U0011,K2U0003,K1U0020,K2U0003,K1U0002,K2U0005,K1U0013,K1U0006,,,,,,,,,,,,,,,,
K2U0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0009,K2U0011,K1U0004,K2U0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0017,K2U0009,K2U0016,K2U0001,K2U0014,K1U0005,K1U0014,K1U0007,K2U0013,K2U0012,K1U0017,K1U0012,K1U0006,K1U0009,K1U0012,K1U0002,K1U0007,K1U0010,K2U0004,K2U0014,,,,,,,,,,,,,,,,,,,,
K2U0020,K1U0003,K1U0017,K1U0020,K1U0005,K1U0009,K1U0012,K1U0015,K2U0011,K2U0012,K1U0015,K1U0014,K1U0019,K2U0018,K2U0019,K2U0003,K2U0018,K2U0014,K1U0004,K2U0002,K1U0004,K1U0011,K1U0019,K2U0014,K1U0012,K2U0008,K2U0019,K1U0011,,,,,,,,,,,,
K1U0001,K2U0016,K1U0012,K1U0001,K2U0011,K1U0002,K1U0010,K2U0011,K2U0001,K1U0002,K2U0002,K1U0012,K2U0011,K2U0002,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0002,K1U0002,K2U0003,K2U0009,K2U0008,K2U0019,K1U0018,K1U0009,K2U0009,K1U0018,K2U0010,K1U0009,K1U0013,K1U0003,K2U0011,K1U0003,K2U0013,K1U0012,K2U0012,K1U0013,K2U0004,K1U0010,K2U0011,K2U0017,K1U0011,K2U0016,K1U0019,K1U0016,K1U0010,K2U0009,K2U0020,K1U0016,K1U0006,K1U0018,K2U0009,,,,,
K2U0015,K1U0004,K1U0004,K1U0010,K1U0002,K1U0006,K1U0007,K1U0017,K1U0008,K1U0013,K2U0001,K2U0004,K2U0011,K1U0008,K2U0014,K1U0015,K1U0014,K2U0015,K1U0010,K1U0018,K1U0016,K1U0009,K2U0004,K1U0002,K1U0012,K2U0007,K1U0011,K1U0019,K1U0013,,,,,,,,,,,
K2U0002,K2U0016,K2U0014,K2U0009,K2U0010,K1U0003,K2U0017,K2U0004,K2U0009,K1U0019,K2U0013,K2U0018,K2U0004,K2U0012,K1U0004,K1U0018,K2U0017,K1U0015,K2U0012,K1U0012,K1U0001,,,,,,,,,,,,,,,,,,,
K1U0001,K2U0006,K2U0013,K1U0017,K2U0011,K2U0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0018,K1U0016,K2U0019,K2U0004,K1U0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0001,K2U0001,K2U0017,K1U0019,K1U0002,K1U0013,K2U0004,K1U0020,K2U0020,K1U0001,K2U0008,K2U0016,K1U0006,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0015,K1U0019,K2U0018,K2U0017,K1U0011,K2U0016,K1U0015,K2U0004,K1U0002,K2U0019,K1U0019,K1U0011,K1U0020,K1U0003,K1U0020,K2U0012,K1U0005,K1U0012,K2U0002,K1U0007,K1U0002,K2U0001,K1U0008,K2U0011,K1U0013,K2U0014,K1U0014,K1U0018,K1U0003,K1U0018,K1U0016,K2U0001,K2U0004,K1U0007,K2U0011,K2U0003,K1U0015,K2U0005,K2U0001,
K1U0013,K1U0002,K1U0015,K1U0006,K1U0015,K2U0001,K2U0004,K2U0014,K1U0007,K2U0002,K1U0018,K2U0020,K2U0010,K2U0004,K1U0001,K1U0017,K2U0001,K2U0004,K1U0009,K2U0012,,,,,,,,,,,,,,,,,,,,
K1U0001,K2U0008,K1U0012,K1U0002,K1U0003,K2U0017,K1U0014,K1U0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0015,K1U0004,K1U0013,K1U0006,K2U0002,K1U0015,K2U0019,K1U0008,K2U0018,K1U0003,K1U0005,K2U0011,K2U0015,K1U0012,K1U0001,K2U0005,K2U0019,K2U0015,K1U0004,K2U0011,K1U0009,K1U0005,K1U0004,K1U0016,K2U0005,K2U0003,,,,,,,,,,,,,,
K2U0018,K1U0019,K2U0011,K2U0014,K2U0002,K2U0010,K1U0018,K2U0002,K2U0003,K2U0015,K1U0005,K1U0018,K2U0011,K1U0001,K2U0003,K2U0003,K1U0008,K2U0011,K2U0001,K1U0002,K2U0018,K2U0004,K1U0010,K2U0008,K2U0001,K1U0013,K1U0017,K2U0004,K2U0010,K1U0012,K2U0016,K1U0001,K2U0005,,,,,,,
K2U0010,K2U0006,K1U0001,K2U0005,K2U0014,K2U0019,K2U0008,K2U0012,K1U0005,K2U0003,K1U0007,K1U0001,K1U0009,K1U0018,K2U0010,K2U0004,K1U0006,K2U0001,K1U0012,K1U0008,K2U0003,K1U0016,K2U0014,,,,,,,,,,,,,,,,,
K2U0013,K1U0013,K2U0016,K2U0018,K2U0015,K2U0015,K2U0001,K1U0020,K1U0011,K1U0007,K1U0001,K2U0008,K1U0014,K1U0008,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0019,K1U0006,K2U0005,K1U0005,K1U0016,K2U0003,K2U0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0002,K1U0005,K1U0015,K1U0009,K1U0018,K1U0003,K1U0007,K2U0012,K2U0020,K2U0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0008,K1U0014,K2U0007,K1U0005,K2U0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0006,K1U0003,K1U0012,K1U0016,K2U0011,K1U0014,K1U0016,K2U0019,K2U0015,K1U0015,K1U0002,K1U0007,K1U0006,K1U0001,K2U0003,K2U0015,K2U0001,K1U0017,K2U0009,K1U0011,K2U0019,K1U0004,K1U0002,K2U0002,K2U0007,K1U0014,K2U0007,K2U0020,K2U0007,K1U0012,K2U0007,K2U0016,K2U0003,K2U0010,K2U0006,K2U0008,K2U0010,K1U0008,K2U0004,
K2U0013,K1U0015,K2U0009,K1U0017,K2U0007,K2U0007,K2U0001,K1U0009,K2U0001,K2U0014,K1U0012,K1U0011,K1U0009,K2U0007,K2U0018,K1U0020,K1U0007,K1U0014,K1U0013,K2U0012,K2U0006,K2U0015,K2U0001,K1U0007,K2U0014,K1U0020,K1U0004,K1U0015,K2U0020,K1U0011,K1U0015,,,,,,,,,
K2U0010,K1U0009,K1U0012,K1U0020,K1U0004,K1U0005,K2U0014,K1U0011,K2U0012,K1U0001,K1U0003,K1U0008,K1U0011,K2U0002,K2U0015,K2U0003,,,,,,,,,,,,,,,,,,,,,,,,
K2U0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0019,K1U0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0011,K2U0017,K2U0004,K1U0018,K1U0012,K2U0004,K2U0013,K2U0016,K1U0019,K2U0007,K2U0009,K2U0020,K1U0020,K2U0012,K1U0004,K1U0012,K2U0010,K2U0016,K2U0012,K2U0006,K2U0006,K1U0020,,,,,,,,,,,,,,,,,,
K2U0005,K2U0008,K1U0003,K1U0009,K1U0019,K2U0015,K2U0009,K1U0014,K2U0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0015,K2U0014,K2U0019,K1U0018,K2U0009,K1U0016,K1U0008,K1U0013,K1U0020,K1U0020,K2U0009,K1U0009,K1U0002,K2U0007,K2U0007,K1U0015,K2U0020,K2U0019,,,,,,,,,,,,,,,,,,,,,,
K2U0005,K2U0014,K1U0001,K1U0016,K1U0008,K2U0006,K1U0020,K1U0013,K1U0020,K1U0001,K1U0008,K2U0001,K2U0013,K1U0014,K2U0012,K2U0011,K1U0001,K1U0007,K2U0016,K2U0017,K1U0002,K1U0014,,,,,,,,,,,,,,,,,,
K2U0003,K2U0014,K2U0010,K2U0001,K1U0009,K1U0008,K2U0003,K2U0009,K1U0014,K2U0005,K1U0016,K1U0019,K1U0010,K1U0002,K2U0004,K2U0007,K2U0018,K2U0002,K1U0003,K2U0003,K2U0012,K1U0012,,,,,,,,,,,,,,,,,,
K1U0008,K1U0018,K2U0004,K1U0012,K1U0004,K2U0001,K2U0001,K2U0009,K1U0014,K1U0002,K1U0007,K2U0005,K2U0009,K2U0007,K2U0002,K1U0011,K1U0013,K1U0002,K2U0012,K1U0005,K2U0009,K2U0011,K1U0014,K2U0017,K2U0019,K2U0012,K2U0015,K2U0009,K1U0019,K2U0008,K1U0001,K1U0012,K2U0010,K2U0008,K2U0001,K1U0016,K2U0016,K2U0018,K1U0011,K2U0019
K1U0010,K2U0010,K2U0003,K2U0002,K1U0019,K2U0003,K2U0007,K2U0018,K2U0009,K1U0020,K2U0020,K2U0013,K2U0010,K2U0013,K2U0001,K2U0016,K2U0001,K2U0003,K1U0005,K1U0001,K2U0001,K1U0002,K1U0010,K2U0014,K1U0013,K1U0018,K2U0006,K1U0020,K2U0009,K1U0006,K1U0005,K2U0010,K1U0007,K1U0008,K2U0020,K1U0017,,,,
K1U0018,K2U0008,K2U0009,K1U0008,K2U0011,K1U0015,K2U0002,K2U0017,K1U0001,K2U0001,K2U0015,K2U0004,K2U0001,K2U0005,K2U0012,K1U0003,K1U0008,K2U0005,K1U0015,K2U0001,K1U0010,K2U0012,K1U0014,K1U0018,K2U0018,K1U0007,K1U0020,K2U0012,K2U0020,K1U0005,K2U0004,K2U0020,K2U0011,K2U0017,K1U0007,K1U0005,K2U0020,K1U0017,K2U0019,K1U0013
K2U0020,K1U0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0005,K1U0003,K2U0008,K2U0012,K1U0019,K2U0009,K1U0018,K1U0008,K1U0005,K1U0015,K1U0013,K2U0006,K1U0020,K2U0003,K2U0009,K2U0003,K1U0003,K2U0008,K2U0008,K2U0003,K2U0012,K1U0019,K1U0017,K1U0006,K2U0019,K2U0018,K2U0006,K1U0017,K2U0006,K2U0011,K1U0017,K1U0003,K2U0017,K2U0003,K1U0005,,,,,
K1U0014,K2U0009,K2U0013,K1U0017,K2U0014,K1U0016,K1U0013,K2U0009,K1U0009,K1U0007,K2U0016,K2U0006,K2U0020,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0001,K2U0005,K2U0014,K1U0015,K1U0016,K1U0002,K1U0011,K1U0013,K2U0007,K2U0006,K2U0018,K2U0002,K1U0011,K2U0009,K1U0008,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0002,K2U0007,K2U0019,K2U0011,K1U0001,K1U0014,K2U0019,K1U0017,K2U0001,K2U0011,K2U0015,K2U0001,K2U0016,K1U0009,K2U0004,K1U0010,K1U0013,K1U0012,K1U0019,K1U0006,K1U0019,K1U0008,,,,,,,,,,,,,,,,,,
K2U0014,K1U0001,K2U0009,K1U0018,K1U0013,K1U0007,K1U0014,K1U0013,K1U0013,K1U0007,K2U0020,K2U0001,K1U0012,K2U0019,K2U0016,K2U0014,K2U0010,K2U0001,K2U0006,K2U0013,K1U0016,K2U0016,,,,,,,,,,,,,,,,,,
K2U0007,K1U0010,K2U0014,K2U0016,K2U0002,K1U0016,K1U0017,K1U0004,K2U0007,K1U0013,K2U0009,K1U0012,K2U0013,K1U0018,K1U0017,K1U0002,K2U0017,K1U0010,,,,,,,,,,,,,,,,,,,,,,
K2U0008,K2U0002,K1U0008,K1U0015,K1U0011,K1U0009,K1U0019,K2U0009,K1U0013,K2U0016,K2U0015,K2U0013,K1U0018,K1U0017,K1U0011,K2U0003,K1U0017,K2U0017,K1U0015,K2U0009,K2U0012,K1U0004,K2U0006,K2U0011,K2U0017,K2U0004,K2U0013,K2U0004,K1U0018,,,,,,,,,,,
K1U0012,K2U0005,K2U0009,K2U0001,K1U0011,K1U0007,K2U0017,K2U0010,K1U0011,K2U0015,K2U0010,K1U0007,K1U0017,K1U0016,K1U0011,K2U0017,K1U0007,K1U0001,K1U0008,K2U0012,K1U0008,K2U0011,K1U0010,K2U0008,K2U0018,K1U0015,K2U0006,K1U0003,K2U0005,K1U0010,K2U0004,,,,,,,,,
K1U0018,K1U0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0009,K2U0001,K2U0019,K2U0005,K1U0015,K2U0009,K2U0004,K2U0012,K1U0015,K1U0005,K1U0015,K1U0020,K1U0016,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0008,K2U0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0001,K2U0004,K1U0018,K2U0006,K1U0013,K2U0003,K1U0020,K1U0010,K2U0017,K2U0007,K1U0009,K2U0006,K1U0019,K2U0008,K1U0020,K1U0005,K1U0006,K1U0001,K2U0016,K1U0010,K1U0018,K1U0017,,,,,,,,,,,,,,,,,,
K1U0012,K1U0011,K1U0006,K1U0006,K1U0007,K2U0007,K1U0003,K2U0009,K2U0007,K1U0015,K1U0014,K2U0009,K2U0011,K1U0007,K2U0003,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0007,K1U0019,K2U0015,K2U0019,K1U0006,K2U0020,K1U0018,K2U0004,K1U0012,K2U0014,K1U0010,K2U0007,K1U0003,K1U0006,K1U0002,K2U0017,K1U0013,K1U0005,K2U0007,K2U0018,K1U0013,K2U0011,K1U0003,K1U0019,K2U0019,K1U0002,K1U0011,K2U0002,,,,,,,,,,,,
K1U0001,K2U0001,K2U0003,K2U0008,K1U0006,K1U0003,K2U0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0011,K1U0013,K2U0010,K2U0014,K2U0020,K1U0005,K2U0020,K2U0010,K2U0001,K2U0009,K1U0020,K1U0004,K1U0004,K2U0016,K2U0007,K1U0013,K2U0008,K2U0014,K2U0018,K1U0001,K2U0003,K2U0001,K2U0001,K1U0019,K2U0013,,,,,,,,,,,,,,,
K2U0016,K1U0006,K1U0012,K1U0011,K1U0011,K2U0014,K2U0005,K2U0016,K2U0009,K1U0005,K1U0014,K2U0014,K1U0018,K2U0017,K1U0001,K2U0007,K2U0014,K2U0006,K2U0019,K1U0016,,,,,,,,,,,,,,,,,,,,
K2U0006,K2U0002,K2U0004,K1U0013,K2U0001,K2U0014,K1U0007,K2U0009,K1U0017,K1U0014,K2U0016,K2U0019,K2U0019,K1U0008,K2U0005,K2U0008,K1U0014,K1U0016,K1U0008,,,,,,,,,,,,,,,,,,,,,
K1U0018,K1U0006,K2U0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0017,K1U0018,K1U0017,K1U0015,K2U0001,K1U0002,K1U0004,K2U0018,K1U0006,K1U0011,K1U0017,K2U0014,K2U0006,K2U0018,K1U0005,K2U0009,K1U0012,K2U0012,K1U0009,K1U0018,K2U0017,K1U0003,K2U0015,K1U0005,K1U0007,K1U0010,K1U0001,K1U0007,K1U0016,K1U0009,K1U0008,K2U0015,K2U0013,K2U0018,K2U0009,K2U0015,K2U0010,K2U0008,,
K2U0003,K1U0020,K2U0020,K2U0020,K1U0017,K2U0015,K1U0015,K1U0012,K2U0015,K2U0014,K2U0012,K2U0012,K1U0018,K2U0008,K2U0020,K2U0019,K1U0008,K2U0015,K1U0011,K1U0016,K1U0017,K2U0008,K1U0011,K2U0004,K2U0018,K2U0005,K1U0004,K1U0012,K1U0015,K2U0015,K2U0011,,,,,,,,,
K2U0004,K1U0001,K2U0003,K1U0016,K1U0019,K1U0015,K1U0008,K1U0006,K2U0018,K2U0018,K2U0012,K2U0007,K2U0001,K1U0003,K2U0003,K2U0007,K2U0018,K2U0008,K2U0020,K1U0019,K1U0018,K1U0005,K1U0005,K2U0011,K1U0010,,,,,,,,,,,,,,,
K1U0004,K1U0020,K1U0004,K1U0003,K2U0020,K2U0020,K2U0011,K2U0015,K2U0004,K1U0007,K2U0002,K1U0006,K1U0011,K2U0011,K1U0009,K2U0007,K1U0013,K2U0015,K1U0001,K2U0012,K2U0019,K1U0005,K1U0013,K2U0016,K1U0017,K2U0016,K1U0009,K2U0009,K2U0004,K2U0007,K2U0011,K2U0003,K2U0009,K2U0010,K1U0004,K2U0010,K2U0012,,,
K1U0005,K2U0012,K1U0007,K1U0014,K1U0017,K1U0010,K1U0001,K1U0015,K2U0016,K2U0017,K1U0009,K1U0007,K1U0010,K1U0016,K1U0002,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0017,K1U0011,K2U0014,K2U0001,K2U0007,K2U0009,K1U0003,K2U0018,K2U0006,K1U0010,K2U0014,K1U0010,K2U0007,K1U0013,K1U0007,K2U0008,K2U0019,K2U0004,K1U0011,K1U0014,K2U0002,K2U0014,K1U0002,K1U0013,K2U0015,K2U0018,K2U0009,K1U0002,K1U0009,K2U0010,K2U0009,K1U0010,K1U0010,K2U0010,K1U0007,K1U0012,K1U0013,K1U0001,K2U0019,
K2U0007,K2U0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0014,K2U0013,K2U0017,K2U0003,K2U0008,K1U0001,K2U0018,K1U0004,K1U0016,K2U0019,K2U0005,K1U0014,K2U0015,K2U0012,K2U0018,K2U0008,K1U0005,K1U0012,K2U0018,K2U0011,K2U0014,K2U0013,K1U0020,K1U0019,K2U0001,K2U0010,K1U0010,K1U0007,,,,,,,,,,,,
K1U0009,K2U0007,K1U0004,K2U0016,K1U0002,K2U0014,K1U0008,K1U0010,K2U0002,K1U0017,K2U0016,K2U0003,K2U0004,K1U0005,K2U0004,K1U0018,K1U0008,K1U0016,K1U0012,K2U0002,K1U0014,,,,,,,,,,,,,,,,,,,
K1U0020,K1U0010,K1U0018,K1U0006,K1U0019,K2U0019,K2U0016,K2U0014,K1U0001,K1U0010,K1U0005,K1U0011,K2U0006,K1U0007,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0010,K2U0001,K2U0005,K1U0017,K1U0017,K1U0001,K1U0002,K1U0013,K2U0018,K2U0017,K1U0007,K2U0005,K2U0003,K2U0020,K1U0008,K1U0003,K1U0017,K2U0005,K1U0016,K1U0002,K2U0001,K2U0001,K1U0017,K2U0006,K2U0001,K1U0005,K2U0016,K1U0005,K1U0014,,,,,,,,,,,
K1U0014,K1U0019,K2U0003,K1U0015,K1U0004,K2U0019,K2U0018,K2U0005,K2U0020,K2U0009,K1U0014,K1U0012,K1U0018,K2U0002,K1U0017,K1U0003,K1U0004,K2U0010,K1U0016,K1U0003,K1U0016,K2U0018,,,,,,,,,,,,,,,,,,
K1U0019,K1U0018,K2U0001,K2U0008,K1U0006,K2U0009,K2U0004,K1U0013,K2U0011,K2U0015,K1U0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0010,K2U0018,K2U0008,K2U0007,K1U0019,K1U0011,K1U0009,K2U0012,K1U0011,K1U0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0014,K2U0011,K1U0004,K2U0008,K1U0018,K1U0010,K1U0011,K1U0020,K1U0005,K1U0011,K2U0004,K1U0010,K1U0012,K2U0017,K2U0006,K1U0018,K2U0018,K1U0018,K1U0020,K1U0015,K2U0009,K2U0003,K2U0004,K2U0004,K1U0009,K2U0019,K2U0001,K2U0013,K1U0010,K1U0017,K1U0017,K2U0008,K2U0008,K2U0015,,,,,,
K2U0018,K1U0009,K1U0002,K2U0005,K2U0012,K2U0002,K1U0014,K1U0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0007,K2U0010,K2U0013,K2U0016,K1U0011,K1U0004,K1U0010,K1U0010,K1U0007,K1U0012,K2U0008,K1U0013,K1U0018,K1U0015,K1U0007,K2U0012,K2U0013,K1U0007,K2U0009,K2U0007,K2U0017,K2U0004,K1U0004,K2U0004,K1U0014,K1U0002,,,,,,,,,,,,,,
K2U0001,K2U0010,K2U0001,K1U0009,K2U0011,K1U0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0009,K1U0016,K2U0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0012,K2U0016,K1U0003,K1U0004,K2U0007,K2U0013,K1U0017,K2U0017,K2U0012,K2U0002,K1U0009,K2U0017,K2U0006,K2U0016,K1U0020,K2U0002,K2U0020,K2U0006,K1U0017,K2U0012,K2U0011,K2U0016,K2U0019,K2U0003,K1U0013,K2U0003,K1U0006,K1U0010,K1U0016,K1U0013,K1U0007,K1U0012,K2U0010,K1U0005,K1U0011,,,,,
K1U0013,K2U0015,K1U0018,K1U0019,K2U0006,K2U0014,K1U0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0007,K2U0020,K1U0015,K2U0004,K1U0004,K1U0003,K1U0003,K1U0006,K1U0013,K1U0019,K1U0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0019,K2U0017,K2U0014,K1U0005,K1U0016,K1U0003,K2U0004,K2U0012,K1U0015,K1U0017,K2U0011,K2U0006,K1U0015,K2U0007,K1U0018,K1U0016,K1U0002,K1U0018,K1U0007,K2U0015,K1U0010,K2U0015,K1U0008,K2U0009,K1U0019,K2U0008,K2U0020,K2U0006,K2U0010,K2U0007,K2U0006,K2U0005,K1U0007,K2U0016,K1U0015,K2U0001,K2U0006,K2U0005,K2U0012,K2U0019
K2U0015,K1U0014,K1U0017,K2U0015,K1U0011,K2U0005,K2U0005,K2U0002,K2U0015,K2U0001,K2U0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0007,K2U0014,K2U0006,K2U0010,K1U0001,K1U0013,K2U0020,K2U0011,K1U0018,K1U0012,K1U0009,K1U0007,K2U0014,K2U0001,K1U0018,K1U0009,K1U0014,K2U0009,K1U0003,K1U0014,K2U0010,K1U0012,K1U0007,K1U0005,K1U0001,K1U0014,K2U0015,K1U0020,K1U0004,K1U0020,K2U0001,K2U0003,K1U0019,K1U0007,K2U0016,K1U0008,K2U0018,K2U0018,K1U0011,K2U0006
K2U0017,K1U0019,K2U0001,K2U0002,K1U0009,K1U0006,K1U0007,K1U0018,K2U0001,K1U0010,K2U0006,K1U0015,K1U0005,K1U0009,K2U0017,K1U0017,K2U0013,K1U0011,,,,,,,,,,,,,,,,,,,,,,
K1U0006,K2U0019,K1U0020,K2U0001,K1U0003,K1U0016,K1U0006,K2U0018,K1U0003,K1U0012,K2U0007,K1U0010,K2U0018,K2U0007,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0019,K2U0016,K2U0001,K1U0011,K1U0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0001,K1U0010,K2U0008,K2U0020,K1U0011,K2U0010,K2U0019,K2U0013,K2U0006,K1U0001,K2U0018,K2U0005,K2U0001,K1U0006,K2U0006,K1U0012,K2U0004,K1U0001,K2U0011,K1U0006,K1U0020,K2U0004,K2U0010,K1U0005,K1U0007,K1U0009,K1U0014,,,,,,,,,,,,,
K2U0020,K1U0013,K2U0017,K1U0004,K2U0019,K1U0012,K2U0004,K1U0017,K2U0008,K1U0003,K2U0011,K1U0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0018,K2U0017,K2U0007,K1U0018,K2U0020,K1U0017,K1U0006,K1U0003,K1U0017,K1U0009,K2U0014,K2U0011,K1U0006,K1U0019,K2U0006,K2U0002,K1U0015,K1U0009,K2U0009,K1U0015,K1U0005,K1U0015,K2U0004,K1U0016,K1U0009,K2U0003,K2U0013,K1U0019,K1U0013,K1U0011,K2U0008,K2U0014,K1U0011,,,,,,,
K2U0011,K1U0012,K2U0019,K2U0010,K2U0005,K2U0011,K2U0013,K2U0012,K1U0015,K1U0009,K1U0018,K1U0012,K2U0014,K1U0014,K2U0008,K2U0008,K2U0018,K1U0011,K1U0013,K2U0009,K1U0005,K2U0014,K1U0009,K1U0014,K1U0001,K1U0007,K1U0019,K1U0001,K1U0015,K1U0003,,,,,,,,,,
K1U0003,K2U0014,K1U0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0008,K2U0002,K1U0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0012,K1U0009,K2U0015,K2U0013,K1U0019,K1U0007,K1U0002,K1U0009,K1U0002,K2U0008,K1U0020,K2U0016,K2U0020,K2U0019,K1U0001,K1U0018,K2U0011,K1U0004,K1U0007,K1U0010,K1U0016,K1U0013,K2U0007,K2U0019,,,,,,,,,,,,,,,,
K1U0018,K1U0018,K1U0003,K1U0012,K1U0004,K1U0016,K1U0006,K1U0019,K1U0006,K1U0001,K2U0011,K1U0011,K2U0014,K1U0002,K2U0008,K1U0007,K2U0002,K1U0004,K1U0015,K1U0013,K2U0001,K1U0012,K1U0001,K2U0017,,,,,,,,,,,,,,,,
K2U0007,K2U0013,K2U0003,K1U0016,K2U0020,K1U0013,K1U0015,K1U0005,K2U0010,K2U0004,K1U0019,K2U0006,K2U0003,K1U0011,K2U0009,K1U0009,K1U0004,K2U0003,K1U0002,K1U0012,K1U0008,K2U0017,K1U0003,K1U0005,K1U0007,K1U0019,K1U0009,K1U0019,K2U0014,K2U0015,K2U0006,K1U0018,,,,,,,,
K1U0014,K2U0020,K1U0009,K1U0010,K1U0019,K1U0015,K2U0018,K2U0004,K1U0020,K1U0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0009,K2U0018,K1U0004,K2U0001,K2U0011,K2U0001,K1U0004,K1U0014,K1U0018,K2U0019,K1U0001,K1U0001,K1U0015,K2U0005,K2U0008,K2U0011,K2U0015,K1U0011,K2U0012,K1U0020,K1U0006,K2U0015,K1U0004,K1U0006,K1U0016,K1U0008,K1U0020,K2U0010,K1U0001,K1U0005,K2U0013,,,,,,,,,
K2U0016,K1U0006,K2U0020,K1U0014,K2U0016,K2U0006,K1U0007,K1U0001,K1U0002,K2U0016,K2U0014,K2U0018,K2U0009,K1U0016,K2U0012,K1U0008,K2U0014,K2U0017,K2U0006,,,,,,,,,,,,,,,,,,,,,
K2U0004,K2U0015,K2U0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0004,K1U0004,K1U0014,K1U0018,K2U0006,K2U0001,K1U0018,K1U0012,K1U0005,K1U0008,K2U0019,K1U0003,K1U0014,K1U0013,K1U0020,,,,,,,,,,,,,,,,,,,,,,,,,
K2U0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1U0010,K1U0007,K2U0011,K1U0011,K1U0011,K1U0004,K1U0006,K2U0009,K2U0014,K1U0019,K1U0003,K1U0015,K1U0016,K1U0012,K2U0017,K1U0015,K1U0008,K2U0010,K1U0009,K1U0019,K2U0009,K1U0015,K2U0001,K1U0007,K2U0003,K1U0001,K1U0006,K2U0003,K1U0011,K2U0002,,,,,,,,,,
